x,y,z
-1.35011000,0.06922490,0.26266700
-1.34293000,0.07145770,0.12709800
-1.30866000,-0.00456788,0.30485000
-1.32717000,0.04931460,0.28829200
-1.32098000,-0.00336453,0.07302710
-1.31518000,0.16561500,0.12880100
-1.27032000,0.04895040,0.18523700
-1.40622000,0.15268700,0.10617600
-1.30900000,0.04817240,0.08590600
-1.33120000,0.20463200,0.16780300
-1.35071000,0.14887400,0.22503100
-1.38647000,0.16961900,0.24210400
-1.28629000,-0.01032860,0.22423900
-1.34649000,0.04957470,0.20548100
-1.46081000,0.10197500,0.25404500
-1.40972000,0.20427200,0.18602800
-1.44585000,0.14990000,0.24107400
-1.44384000,0.03075420,0.28367100
-1.27346000,0.10743300,0.12663900
-1.37936000,0.11859600,0.11986800
-1.23203000,-0.03071080,0.14559700
-1.32737000,0.02954070,0.30545000
-1.26814000,0.02951090,0.24707100
-1.35027000,0.14919500,0.16564900
-1.34825000,0.20763300,0.24603800
-1.37421000,0.22301200,0.25852000
-1.23902000,0.02279160,0.11375400
-1.40895000,0.04617380,0.28531200
-1.28963000,0.12701200,0.18496000
-1.25522000,0.00793454,0.10894400
-1.21635000,0.00814951,0.17362100
-1.27190000,0.06614250,0.28373200
-1.25201000,0.02868970,0.18565200
-1.30837000,0.02958830,0.28687900
-1.38789000,0.15081900,0.24563100
-1.28811000,0.16815200,0.20434100
-1.21471000,-0.01002820,0.22147600
-1.44260000,0.04839440,0.28821800
-1.25466000,0.10664000,0.16591700
-1.28701000,-0.07159100,0.14715300
-1.36437000,-0.00615122,0.26101900
-1.27017000,0.01256360,0.26571500
-1.34935000,0.12893800,0.24358100
-1.25421000,0.03147610,0.28429100
-1.40917000,0.08699380,0.28468000
-1.26686000,0.12763900,0.20571800
-1.33182000,0.16811000,0.12780200
-1.30898000,0.00945493,0.22507600
-1.36676000,0.07106260,0.24892600
-1.31140000,-0.05084690,0.21787100
-1.39185000,0.20340100,0.11270900
-1.28709000,0.06954490,0.10621200
-1.35020000,0.20644800,0.13112800
-1.28676000,0.08738680,0.28410700
-1.30833000,0.18728900,0.18518500
-1.34925000,0.20704900,0.14576600
-1.21374000,-0.01224680,0.17170600
-1.33090000,0.18728900,0.16424600
-1.22604000,0.07062140,0.22627400
-1.26883000,-0.07052270,0.16549900
-1.32427000,-0.01055460,0.12377400
-1.40878000,0.16519500,0.11718900
-1.39301000,0.02762740,0.29936300
-1.35350000,-0.01626370,0.10004300
-1.34612000,0.00904110,0.18862400
-1.36302000,-0.07200050,0.17288900
-1.27215000,0.06924400,0.22333900
-1.41017000,0.10942700,0.24576000
-1.32805000,0.12774700,0.26469000
-1.32455000,0.06740260,0.30108800
-1.32554000,-0.09050610,0.16747800
-1.25142000,0.00890425,0.16595900
-1.30845000,0.06620610,0.30391900
-1.28900000,0.00941681,0.24601600
-1.22165000,0.02985150,0.21030500
-1.34955000,0.00992932,0.22431900
-1.33294000,0.02921560,0.08998740
-1.30809000,0.10852600,0.20635000
-1.27224000,0.14822600,0.23875400
-1.23171000,-0.04901620,0.16402500
-1.34398000,0.03100610,0.09057190
-1.33036000,0.12965500,0.20624500
-1.29439000,0.08041620,0.29972200
-1.25213000,0.00879639,0.18487100
-1.28901000,0.01013950,0.28535500
-1.31113000,-0.05218370,0.16652600
-1.27452000,-0.08422680,0.11058600
-1.38643000,0.20976700,0.20759300
-1.34995000,0.01111850,0.24354400
-1.25046000,-0.05036630,0.12496400
-1.30849000,-0.05203590,0.14449300
-1.25154000,0.02881380,0.14689200
-1.25254000,-0.07009840,0.20206800
-1.32962000,0.02845900,0.20955900
-1.30904000,-0.00477276,0.28432200
-1.28997000,0.08873430,0.22363200
-1.32281000,-0.03151900,0.10400500
-1.34661000,0.05013350,0.10504300
-1.35080000,0.02820920,0.10529500
-1.41466000,0.22200000,0.14916500
-1.30748000,0.08979700,0.24515900
-1.29380000,0.16626200,0.24101900
-1.30972000,0.12897700,0.26191500
-1.29058000,0.02989250,0.26542900
-1.35205000,0.08870510,0.26212700
-1.30722000,-0.05211140,0.18813700
-1.36702000,0.18789600,0.16604400
-1.26692000,0.02914770,0.26554000
-1.38966000,0.20395200,0.24103400
-1.25032000,0.00963951,0.12613500
-1.28947000,-0.04908580,0.14396400
-1.28741000,0.08989020,0.10672900
-1.25206000,0.04794990,0.12489700
-1.31187000,0.12518800,0.10661800
-1.27028000,0.02942510,0.18521100
-1.24719000,0.10986100,0.22543500
-1.36968000,0.18952500,0.20553700
-1.31138000,0.14494700,0.10943800
-1.30882000,0.07000080,0.08673070
-1.23580000,0.00838317,0.14686400
-1.34700000,0.12784100,0.26166400
-1.34775000,-0.05004750,0.20172700
-1.40686000,0.03194260,0.26731800
-1.35190000,0.16808000,0.18555700
-1.32962000,0.12967400,0.16490300
-1.36841000,0.16841900,0.16551000
-1.27073000,0.10712600,0.16526500
-1.34893000,0.16834100,0.24620200
-1.32933000,0.12998400,0.14578100
-1.38336000,0.11699700,0.08665880
-1.35067000,0.03058270,0.24277800
-1.40571000,0.20903200,0.16460700
-1.34988000,0.14775100,0.24390500
-1.26954000,0.00947775,0.18478600
-1.26698000,-0.08819680,0.18528000
-1.36917000,0.00787371,0.20391000
-1.25883000,-0.03470880,0.09081620
-1.28979000,0.02803050,0.12545000
-1.45045000,0.06942240,0.22266800
-1.23029000,0.08928720,0.20604300
-1.32986000,0.12798500,0.22543700
-1.30578000,-0.01165970,0.12611900
-1.26864000,0.02830290,0.28597900
-1.24967000,0.06911230,0.14449900
-1.46373000,0.08615160,0.22622500
-1.40334000,0.10264300,0.27853700
-1.31172000,0.20491100,0.18658900
-1.38990000,0.13033300,0.22513600
-1.22979000,-0.03010380,0.11350100
-1.29020000,0.04910750,0.08965290
-1.36415000,0.15311500,0.20707200
-1.36450000,0.13018000,0.22684700
-1.29283000,0.12800000,0.26384300
-1.28848000,-0.01061190,0.20442100
-1.37026000,0.20425600,0.22469000
-1.38835000,0.06923880,0.28507600
-1.23348000,0.00933237,0.18457500
-1.29494000,0.14771900,0.13222900
-1.25556000,0.03039200,0.24616700
-1.25490000,0.13000500,0.16752000
-1.26704000,0.04974700,0.14518900
-1.32882000,0.10676000,0.26284300
-1.34526000,0.07061210,0.10489400
-1.38684000,0.04919080,0.26765900
-1.30746000,0.06862020,0.22532800
-1.30607000,0.08950290,0.14482800
-1.36879000,0.20640200,0.14469400
-1.25528000,0.06894080,0.12700600
-1.32953000,0.00871892,0.18337800
-1.34556000,0.05023700,0.08730250
-1.27110000,0.12498200,0.14723500
-1.30629000,0.08994320,0.22585900
-1.36627000,-0.06217890,0.19597000
-1.27126000,0.00871391,0.10686200
-1.28832000,0.07007610,0.24552900
-1.32812000,0.12939300,0.12631000
-1.29109000,0.08706960,0.24454300
-1.33164000,0.14814500,0.24338800
-1.28816000,-0.05093460,0.20289600
-1.26815000,-0.01105060,0.22151300
-1.22758000,-0.07122010,0.18568600
-1.30617000,0.18775000,0.16659900
-1.29067000,-0.05113640,0.18623600
-1.25185000,-0.01212120,0.10774200
-1.27161000,0.02812650,0.30503800
-1.30810000,0.02968660,0.22468800
-1.35010000,0.13075500,0.14464900
-1.33043000,0.05009430,0.08926940
-1.28908000,0.02944600,0.28547200
-1.32626000,0.09039240,0.24541400
-1.26787000,-0.05040620,0.16510200
-1.38247000,0.02467640,0.20747000
-1.36771000,0.02966900,0.24617600
-1.36256000,0.02766750,0.31956900
