x,y,z
0.38821900,-0.82728400,2.10725000
0.13801800,-0.52946000,2.18204000
0.36964700,-1.03169000,1.85048000
0.23237200,-0.68805900,1.48510000
-0.04522790,-0.87001700,2.36558000
0.48643500,-0.48861100,2.08338000
-0.17010900,-0.49653600,2.14556000
-0.17677400,-0.37308600,2.20885000
0.36932700,-0.31126800,2.18319000
0.29111800,-0.46988800,1.45387000
0.60497300,-0.78945200,1.67258000
0.28704600,-0.83308100,1.96574000
0.29219000,-0.33106500,2.18335000
-0.38989900,-0.41240900,2.10186000
-0.34923800,-0.61228700,1.98599000
0.07404610,-0.59506300,2.37099000
0.42939300,-0.77095400,1.98522000
0.09042410,-0.53860700,2.12626000
0.30950900,-0.89062400,2.20498000
-0.10863900,-0.68516000,2.12591000
0.24266100,-0.73673900,1.94029000
0.40954900,-0.31107500,2.10507000
-0.35059500,-0.59768100,2.02551000
0.46463400,-0.97363800,2.06484000
0.09245010,-0.54948300,2.14494000
0.09457730,-0.73262800,2.18451000
0.39021900,-0.53096300,1.46201000
0.35504800,-0.57101100,2.04876000
0.33187300,-0.57011600,2.00670000
0.42371100,-0.79640300,1.82864000
0.02488080,-0.43616000,2.26834000
0.43168500,-0.65019600,1.97016000
0.27187000,-0.82887800,2.22577000
0.19907800,-0.84292200,1.98412000
-0.07893930,-0.59641000,2.13202000
0.11213100,-0.73322100,2.22564000
0.01153880,-0.63016800,2.16672000
0.14960400,-0.70517400,1.82681000
0.18866000,-0.43157400,2.28458000
0.03817690,-0.74650100,2.32699000
0.43277900,-0.82875200,1.84457000
-0.34735000,-0.28919700,1.98813000
-0.26467000,-0.68102200,2.13679000
0.36657100,-0.65711300,1.82405000
-0.13016000,-0.62787200,2.34636000
-0.33303600,-0.39518000,2.08507000
-0.04546520,-0.88873400,2.38812000
0.18594300,-0.74219400,1.98255000
0.23062700,-0.71077500,1.34379000
0.21029800,-0.85074200,2.34155000
0.35156500,-0.47046500,2.04776000
0.20787400,-0.63970000,1.28572000
-0.03050390,-0.67125100,2.40539000
-0.08750170,-0.45094800,2.36470000
0.09195030,-0.66925800,2.34385000
0.34963500,-0.89206400,2.08603000
0.32850400,-0.66025800,1.38903000
0.15274900,-0.60809900,2.16158000
0.18711800,-0.63336600,2.00463000
-0.10717200,-0.45080600,2.34352000
0.46959300,-0.60611700,1.46315000
0.51110100,-0.43222900,2.02540000
0.47133900,-0.45041100,2.04432000
0.23041100,-0.32738800,2.26169000
-0.23058200,-0.56992200,2.22528000
0.43419600,-1.06897000,2.00571000
0.11180100,-0.48971100,2.40385000
-0.06706960,-0.30670900,2.36788000
-0.08823270,-0.35068500,2.40588000
-0.43956100,-0.28896300,2.08354000
0.53302200,-0.42898600,2.02680000
0.31277600,-0.95290200,1.84968000
0.08838880,-0.63328200,1.91186000
0.07263410,-0.47436600,2.30072000
0.01021330,-0.68616500,2.02629000
-0.18640200,-0.59474300,2.04745000
0.47053700,-0.43274500,2.08680000
0.33161900,-1.14898000,1.90421000
0.30907400,-0.43097400,2.16698000
0.16779600,-0.70793900,2.28124000
0.01603750,-0.76715700,2.34364000
0.11072600,-0.68859400,2.08596000
0.03174010,-0.57448400,2.46229000
0.30908800,-0.47242300,1.50250000
0.41119500,-0.87137400,2.04090000
0.23201600,-0.48713800,2.08436000
0.33687500,-1.11057000,1.91831000
0.21013800,-0.68915200,2.06517000
0.18687600,-0.57097500,1.34840000
-0.10997300,-0.68599000,2.20542000
-0.04970560,-0.35152100,2.36689000
0.18879500,-0.51174300,2.02437000
0.31025900,-0.67000500,2.16342000
-0.19004600,-0.31191900,2.29961000
-0.22743000,-0.62937000,2.30732000
0.42791800,-1.05163000,1.90599000
0.40575800,-0.31870500,2.17361000
-0.22817600,-0.51660700,2.21162000
-0.24709000,-0.54910100,2.19894000
0.26936600,-0.79156600,2.24351000
0.34994100,-0.55094800,2.24476000
-0.32798100,-0.58857900,2.14424000
0.37230400,-0.57141200,2.20616000
-0.05223130,-0.87277100,2.42394000
0.27128400,-0.67145600,1.34419000
