x,y,z
1.47106000,-0.72890700,0.70579200
1.82999000,0.14962100,0.90512700
1.56890000,-0.29116600,0.88724900
2.12208000,0.13040300,0.67907100
2.42194000,-0.95115300,0.65778200
1.60737000,0.47299500,1.06207000
1.34795000,-0.77191600,0.70559900
2.18874000,-0.17105600,0.60076200
1.77292000,-1.15078000,1.10385000
1.58463000,-0.40935200,0.87053600
1.63585000,0.38401500,1.00542000
1.52898000,0.48217500,0.84835200
1.56758000,-0.71130400,0.86815600
2.20788000,-1.14932000,0.88356100
1.75761000,-0.64774300,0.98404300
1.98397000,-0.42885900,0.84399900
2.31035000,-0.61011200,0.64593100
1.55662000,-1.11181000,0.89785300
1.75071000,-1.03101000,1.06645000
1.59072000,-0.25057200,0.98871900
1.55619000,-0.01232540,0.91967800
2.25033000,-0.83124800,0.78439200
1.91098000,0.30926700,0.78438800
2.07611000,0.05028990,0.56801600
2.14474000,-0.72270500,0.76172900
1.29049000,-0.72961400,0.62619800
2.17009000,-0.37083300,0.50294000
1.87203000,-0.83020300,1.12742000
2.36984000,-0.69066400,0.68586000
2.06778000,-0.96509000,1.04135000
1.75072000,-0.83037000,1.16608000
1.45060000,-1.19126000,0.86058800
1.77525000,-0.92917000,0.68403400
2.07446000,0.36916300,0.60730600
2.01322000,-0.01171340,0.64794700
1.84954000,-0.87111800,1.24300000
1.79301000,-1.21169000,1.18616000
2.37291000,-0.53105000,0.72901600
1.75243000,0.52999300,0.94313200
1.79559000,-0.66497500,0.94495100
2.12682000,-0.09087810,0.60086300
2.35190000,-1.09015000,0.68488800
2.22536000,-0.68802400,0.52502300
1.84808000,-1.21045000,1.22286000
2.40860000,-0.85074600,0.62247600
1.75084000,0.50957100,1.02727000
1.94983000,0.34844500,0.78482700
1.28596000,-1.21014000,0.70551000
1.59530000,-0.42890500,0.78998600
2.11553000,-0.45073300,0.54720300
1.80697000,-1.19157000,1.10311000
1.99268000,0.25107700,0.66712900
1.69142000,-0.09005500,1.06392000
1.93415000,0.66718000,0.68107600
1.72753000,-0.59116300,1.08128000
2.08961000,0.16827200,0.60555900
2.19009000,-0.14990500,0.57306100
2.03121000,-0.97129600,1.02520000
2.02973000,0.00893522,0.70429100
1.91164000,-0.79073900,1.12654000
2.04366000,-0.81189800,1.03969000
1.43174000,-1.12910000,0.88340500
2.27178000,-0.87115500,0.78721100
2.19206000,-0.62954600,0.76503200
2.11172000,-0.69023600,0.94723600
1.59374000,-0.15037300,0.94014200
1.83049000,0.04824640,0.90567000
1.77858000,-0.76291900,0.62108300
2.27196000,-0.51308700,0.66484300
1.56825000,-1.08742000,0.98231200
1.57972000,-0.72227900,0.83413700
2.06887000,0.18927500,0.66261400
1.65836000,-0.52232200,1.08233000
1.31335000,-1.05072000,0.80370000
1.45533000,0.45356900,1.02258000
1.79253000,-0.43087300,0.96718300
2.01381000,-0.75043500,1.00859000
1.91115000,-0.85069400,1.16639000
2.25137000,-1.29083000,0.82528200
1.88925000,-0.95132000,1.16520000
1.62625000,0.38924100,0.95007800
1.84936000,0.62976500,0.58580000
1.82991000,-0.47272200,1.10291000
1.67303000,-0.56927200,1.08150000
1.61072000,-0.22997400,1.00200000
1.97287000,0.06915240,0.82476500
2.24854000,-0.77087000,0.78497800
2.22877000,-0.42999200,0.52738600
1.55647000,-1.02935000,0.89952600
1.62835000,-1.18957000,0.97924000
1.74876000,-0.03027760,1.00509000
2.13017000,-0.37084200,0.60367800
2.19256000,-0.61347200,0.78385200
1.66029000,-0.05656630,1.08265000
1.29150000,-0.93110700,0.78341100
1.97219000,0.03006690,0.70622600
2.10824000,0.12831100,0.60493000
1.74806000,-1.13090000,1.04669000
1.85469000,-0.17062200,0.86708900
1.85341000,-0.91129200,1.18803000
2.06795000,-0.57086200,0.68392400
1.62326000,-1.35000000,0.79242500
1.35015000,-0.91203300,0.78409700
1.85346000,-0.07193890,0.88713700
2.14941000,-0.09091440,0.56493700
1.81328000,0.28965400,0.98798900
1.83180000,0.18808800,0.92629000
1.79023000,-1.07107000,1.10486000
2.00755000,-0.39122800,0.76720900
1.76434000,-0.98778700,0.61091500
1.97280000,-0.13096800,0.82580900
2.07284000,-0.41052200,0.62576500
1.82883000,-0.83117800,1.22279000
1.65951000,-0.49342300,1.06155000
1.65016000,-0.90977100,0.76505100
2.07443000,-0.03015550,0.70992100
2.04841000,-0.91204600,1.04178000
