x,y,z
1.63216000,-0.64841500,0.72719900
1.75190000,-0.67066300,0.60454100
1.66750000,-0.67228200,0.73134100
1.79250000,-0.64981300,0.64798200
1.65125000,-0.62934200,0.70588800
1.76040000,-0.63367000,0.57227500
1.73446000,-0.59691500,0.66617800
1.69369000,-0.59114300,0.68862700
1.82877000,-0.59162500,0.60626500
1.80886000,-0.61127700,0.64569100
1.63435000,-0.64685200,0.77115700
1.73170000,-0.59917000,0.67993500
1.77748000,-0.59359200,0.66555800
1.79455000,-0.63245700,0.60764900
1.80332000,-0.62691100,0.64118000
1.78390000,-0.58660000,0.68012700
1.66790000,-0.60731600,0.68932400
1.77050000,-0.62845400,0.58500400
1.77999000,-0.55759300,0.68435900
1.75355000,-0.58938900,0.70812500
1.79469000,-0.59238900,0.58876300
1.73915000,-0.59733500,0.63251900
1.68993000,-0.58993600,0.70344200
1.76512000,-0.65128600,0.58377900
1.62730000,-0.65495600,0.73566800
1.70823000,-0.61248800,0.68452700
1.64966000,-0.63319100,0.76263800
1.79187000,-0.59339100,0.60561900
1.65181000,-0.64881800,0.70446000
1.74112000,-0.61298600,0.73560200
1.75007000,-0.65096300,0.60395600
1.80871000,-0.58815500,0.60483100
1.66597000,-0.54983600,0.70674100
1.77348000,-0.61179500,0.57543800
1.78961000,-0.59106500,0.62501500
1.76588000,-0.66908600,0.56371700
1.72589000,-0.61093500,0.74236600
1.81500000,-0.59200100,0.62529600
1.73356000,-0.62762000,0.64436000
1.69036000,-0.55405100,0.70449500
1.67045000,-0.65026000,0.76594000
1.65734000,-0.69052800,0.72349300
1.65880000,-0.66879500,0.72085300
1.66663000,-0.61531300,0.73726200
1.80939000,-0.61055500,0.60370500
1.75202000,-0.66690900,0.62499000
1.73487000,-0.64258200,0.72962700
1.77080000,-0.63112500,0.64197400
1.68229000,-0.64882500,0.76114800
1.67304000,-0.63142400,0.76555900
1.62897000,-0.63651700,0.71311800
1.75479000,-0.61299700,0.68582600
1.80694000,-0.62994200,0.58686100
1.66363000,-0.58804600,0.74398800
1.69856000,-0.57077700,0.66970700
1.65873000,-0.68712700,0.74063500
1.75239000,-0.60932800,0.70543000
1.75981000,-0.58005400,0.66640900
1.68695000,-0.57024700,0.70686700
1.68596000,-0.62727600,0.76677600
1.77213000,-0.57137100,0.68589100
1.67348000,-0.55092400,0.72649600
1.66686000,-0.61009400,0.70752400
1.74872000,-0.59425100,0.72139400
1.75493000,-0.63134400,0.60492900
1.82107000,-0.62136400,0.56818800
1.69211000,-0.64848100,0.72703500
1.69539000,-0.61789400,0.72309200
1.70335000,-0.55024700,0.69802000
1.79088000,-0.57110200,0.64491900
1.67838000,-0.57153200,0.69282300
1.76067000,-0.58011900,0.70350500
1.79249000,-0.55622600,0.64887400
1.66146000,-0.65141900,0.71453500
1.75198000,-0.63107200,0.64586800
1.80468000,-0.58305800,0.64362700
1.67100000,-0.63453700,0.74800000
1.71108000,-0.61243500,0.74586200
1.77300000,-0.57128500,0.66649400
1.65213000,-0.62688300,0.74137200
1.75304000,-0.64756000,0.64853700
1.69590000,-0.61633100,0.74478000
1.75294000,-0.59702900,0.61104900
1.74692000,-0.62624800,0.70626300
1.71231000,-0.61197300,0.66311700
1.71980000,-0.65211800,0.65291300
1.74759000,-0.68915000,0.60351100
1.68346000,-0.59228100,0.72542300
1.75161000,-0.61203500,0.62550900
1.73862000,-0.61625700,0.70508800
1.76911000,-0.57229900,0.64510000
1.72389000,-0.64467200,0.74695600
1.65668000,-0.55725300,0.70582800
1.71034000,-0.55101100,0.68464900
1.72799000,-0.60861300,0.66729800
1.69519000,-0.59930900,0.63526700
1.75097000,-0.65100600,0.62410200
1.63531000,-0.61620500,0.68597500
1.65720000,-0.55416400,0.69479700
1.76766000,-0.62855500,0.68097200
1.73539000,-0.56252700,0.65580700
1.65523000,-0.64881200,0.74839100
1.69433000,-0.61202500,0.70359000
1.63669000,-0.60966900,0.74759100
1.68615000,-0.61708800,0.78117700
1.70861000,-0.61201700,0.75688300
1.66957000,-0.63340000,0.72813100
1.64494000,-0.61121100,0.76422600
1.67158000,-0.65702200,0.79620100
1.81121000,-0.61132900,0.62592800
1.73369000,-0.67078100,0.58919300
1.70938000,-0.58952500,0.64948400
