x,y,z
0.44818500,0.14917200,-0.83365100
0.54679300,0.15010000,-0.84993500
0.82093700,-0.51778100,0.22581700
0.52991400,-0.39164300,-0.79774000
0.65174300,-1.21157000,-0.95790100
1.19375000,-0.59206200,0.02455950
0.64763900,-0.93140900,-0.83443700
0.57413500,-0.89085900,-0.81236900
0.53386000,-0.09121190,-0.83822400
0.49044100,-0.21085900,-0.79579000
0.63405700,-1.00974000,-0.83321300
0.46945800,0.06835760,-0.81487100
0.59137500,-0.97005400,-0.79647800
0.65124300,-0.61194800,0.52496600
0.46718200,0.14880700,-0.83177000
0.74737400,-0.68272300,0.28648900
0.41433700,-0.09117910,-0.85659700
0.79042400,-0.64985800,0.02625850
0.45021700,-0.02995600,-0.87185000
0.41767400,-0.25184400,-0.84143000
0.47289600,-0.07066940,-0.79655300
0.44866500,0.12901900,-0.83387900
0.49258600,-1.01186000,-0.81675400
0.47167700,-0.15092600,-0.81536700
0.50656000,-0.31158500,-0.77952600
0.39028500,0.36854600,-0.89391700
0.59129300,-1.07122000,-0.83276200
0.75307800,-0.69054800,-0.61592600
0.46925700,0.04911040,-0.81613600
0.46752500,0.06879780,-0.83333200
0.40997900,-0.17212700,-0.89353200
0.60970400,-1.17130000,-0.81682900
0.59075500,-1.15127000,-0.89514400
0.63656600,-0.01165910,-0.74023600
0.44868800,0.14930300,-0.85353100
0.56263500,-0.43958500,-0.82861300
1.51468000,0.20920900,0.10161400
1.12953000,0.42723500,-0.29218100
0.44994300,-1.14784000,-0.72304000
0.56986900,-0.99349500,-0.93828200
0.64803500,-0.91254300,-0.83662200
0.47091700,-0.01117290,-0.81579300
0.54785600,-0.95258300,-0.85601400
1.03112000,-0.43078900,-0.17543300
0.51032500,-0.35165600,-0.77865500
0.68465200,-1.29252000,-0.75663900
0.76881000,-0.80520500,0.57004100
0.47000300,0.02945740,-0.81605900
0.41457400,-0.31133100,-0.85577800
0.49375000,-0.93616500,-0.91631300
0.46870200,0.12908600,-0.83411300
0.63148800,-0.73090100,-0.07454270
0.52945500,-1.02835000,-0.81016700
0.41387200,-0.29095200,-0.85562500
0.57382000,-0.87049200,-0.79543400
0.60299500,-0.49564700,-0.88041300
1.33074000,-0.33070200,-0.07464360
0.53264200,-0.46888700,-0.87267000
0.65204100,-1.27459000,-0.79584200
0.62984300,-1.00987000,-0.85556900
0.47089100,0.00898261,-0.85464200
1.53045000,-0.68704500,-0.03576770
0.46781000,0.10841200,-0.83331700
0.43084300,-1.19165000,-0.79308300
0.55068200,-0.61413300,-0.75507200
0.43098900,-1.07049000,-0.81375100
0.57460300,-0.84974600,-0.81071700
0.59089700,-1.10961000,-0.78065800
0.67076300,-0.72524600,0.34554000
0.52471600,-0.37090700,-0.78200500
0.65532900,-1.21688000,-0.85381400
0.43070200,0.32889700,-0.89225200
0.81026400,-0.60558000,0.46946200
0.46737200,0.08818950,-0.83372700
1.34860000,0.02916490,-0.09231560
0.51073100,-0.43099300,-0.83408200
1.18769000,0.20921300,-0.23182000
0.47053200,0.00890870,-0.81624000
0.49292600,0.38849300,-0.87364700
0.55193500,-0.63074800,-0.75784800
1.00994000,-0.33142000,-0.43336000
0.48968600,-1.13013000,-0.77329000
0.47757200,-0.07254870,-1.01113000
1.45231000,-0.55335600,0.13076500
0.52983600,-0.91037100,-0.85140100
0.63329500,-0.32738800,-0.80098000
0.51085300,-0.41104000,-0.83432200
0.47130700,-0.03081310,-0.81561400
1.29025000,-0.69054600,-0.17305100
1.67381000,-0.29084400,0.26349700
0.58988800,-0.83108100,-0.79459100
0.47134800,-0.05048630,-0.81475300
0.47249200,-0.05082440,-0.79481100
0.45318600,0.04956960,-0.81638800
1.04968000,-0.48966700,-0.13333500
0.41537500,-0.33123500,-0.85581800
0.43360500,-0.42578400,-0.85710200
0.47182400,-0.33131000,-0.81694500
0.47320400,-0.09048130,-0.79647500
0.51062400,-1.04634000,-0.79035400
0.48886600,-0.09078970,-0.79641500
0.41634500,0.20910800,-0.85671500
0.44986900,0.02942200,-0.83467300
0.41210900,0.40911600,-0.87490500
0.49016300,-1.12622000,-1.03322000
