x,y,z
-1.07793000,-0.66133100,-0.04872290
-0.73113500,-1.21065000,-0.15536200
-0.80552400,-0.74980600,-0.15293300
-1.38995000,-1.07362000,0.04378820
-1.00891000,-0.85029900,0.04846140
-1.25050000,-0.71599800,-0.13478500
-1.01117000,-0.75038800,-0.38100800
-0.88753900,-0.62945200,-0.13452600
-1.32797000,-1.10850000,0.06820940
-1.25050000,-1.01109000,0.04593300
-0.71178900,-1.19120000,-0.19332800
-1.10719000,-0.72931900,0.08598180
-0.98782900,-0.66936900,0.10592900
-0.98922900,-0.61272900,-0.15569400
-0.90946700,-1.01095000,0.06520390
-0.83460900,-0.96999700,-0.01594190
-0.85904600,-1.19130000,-0.00260197
-0.99745800,-0.69435700,-0.42973400
-1.21226000,-0.75551200,-0.04036380
-1.33080000,-1.25035000,0.10665600
-0.82305600,-0.79114500,-0.09366840
-0.79559000,-1.10879000,-0.05571910
-0.90970400,-0.66965100,-0.25295600
-1.07060000,-0.69107600,0.00803194
-1.09585000,-0.65632000,-0.04315520
-1.28582000,-1.15281000,0.14301200
-0.73083500,-1.21175000,-0.17554000
-0.79255500,-1.01127000,-0.07662770
-1.18758000,-0.65921900,-0.03952170
-1.20908000,-0.65186000,-0.15415800
-1.24987000,-0.95780300,0.07677560
-1.20964000,-1.10957000,0.10386300
-0.94189500,-0.75518800,0.01271060
-1.26852000,-1.15125000,0.06511680
-1.02189000,-0.66460600,-0.35133000
-0.98869600,-0.61562800,0.02261050
-0.74790700,-1.09027000,-0.19409200
-0.98858200,-0.59220700,-0.11372200
-1.04895000,-0.67463600,0.06371400
-0.92797300,-0.69019100,0.01097630
-0.70576000,-1.07162000,-0.13793000
-1.19815000,-1.05562000,0.11865400
-0.80710900,-0.72987700,-0.17421200
-0.95697500,-0.66015900,-0.33208000
-0.73893300,-1.01237000,-0.08287720
-0.95986500,-1.15390000,0.03333420
-0.86792900,-1.01104000,0.02673910
-1.44883000,-1.19140000,0.20622000
-0.92883600,-0.66807100,-0.21617800
-0.74992100,-1.09059000,-0.13419200
-1.14957000,-0.95095000,0.06555530
-0.96918000,-1.09088000,0.08543190
-0.76123400,-1.15134000,-0.19187000
-1.04878000,-0.66902100,0.02675140
-0.86528600,-1.07075000,-0.05150940
-0.84881900,-0.66939700,-0.15386000
-1.24942000,-0.93658700,0.03929810
-0.96946400,-1.23046000,0.08281610
-1.02951000,-0.69211100,0.06464510
-1.11964000,-0.85591600,0.08123260
-0.99159800,-0.75184500,-0.41471600
-0.90851100,-0.69021200,0.00610370
-0.80867500,-0.73035600,-0.13445400
-0.92939200,-1.06993000,0.06422030
-0.82809200,-0.91073800,-0.07308390
-0.77711000,-0.73907700,-0.08385380
-0.94851700,-0.65716500,-0.35546200
-0.92938800,-0.62992700,-0.15624400
-1.32846000,-1.21108000,0.16416000
-1.22856000,-1.16986000,0.08520500
-1.20485000,-0.68329300,-0.17291200
-0.88868000,-0.64722400,-0.15532200
-1.00864000,-0.62754800,-0.01337600
-1.32991000,-1.09026000,0.10569800
-1.15066000,-0.61983600,-0.09972850
-1.50743000,-1.18971000,0.14778600
-1.24600000,-0.72259300,-0.09412290
-0.88887500,-0.63616500,-0.31220500
-0.87169300,-1.15057000,0.00282809
-0.86941000,-0.93063500,0.00573533
-0.93969000,-0.70288400,0.01476740
-0.95012700,-0.60839300,-0.05237650
-0.94912600,-1.19136000,0.06348020
-1.34908000,-1.11273000,0.14528800
-1.24872000,-0.99091400,0.10824900
-0.85328500,-0.81015500,-0.29309600
-0.96834600,-0.79047800,0.04671890
-0.95185900,-0.94908800,0.03096090
-0.82711800,-0.79024700,-0.07432990
-0.85031000,-0.65183300,-0.03476530
-1.08468000,-0.67828500,0.02256550
-1.52723000,-1.23131000,0.22311500
-1.51043000,-1.19478000,0.24121400
-1.40875000,-1.09183000,0.12649100
-0.98886600,-0.85095200,0.04768070
-0.76502300,-0.98982100,-0.17359600
-0.84815700,-0.87060800,0.00764534
-0.98909000,-0.93097400,0.06492040
-0.90892500,-0.74955700,0.04637760
-1.40354000,-1.05752000,0.11932300
-1.06640000,-0.62880100,-0.21447900
-1.22636000,-1.19060000,0.02651490
-0.79654000,-0.83096200,-0.03597960
-0.95180500,-1.18857000,0.08378290
-1.32462000,-1.11258000,0.04648570
-1.02873000,-0.61517200,-0.25276400
-1.20399000,-0.63996500,-0.16865000
-1.32375000,-1.18830000,0.12709400
-0.83169200,-0.96986200,0.02593270
-0.90797700,-0.99061000,0.04785210
-0.80760500,-0.71054400,-0.17390500
-1.16937000,-0.65050800,-0.05555620
-1.38700000,-1.05506000,0.08398770
-0.82990700,-0.73102000,0.00480638
-0.94820700,-0.59102500,-0.13345100
-0.86762400,-1.05044000,-0.03219020
-0.86996300,-0.70776800,-0.09158930
-1.40762000,-1.14887000,0.08619390
-1.08890000,-0.85062300,0.06820560
-1.46602000,-1.23421000,0.25786600
-1.05252000,-0.61368900,-0.05762310
-0.84798700,-0.93117800,0.02685190
-1.23157000,-1.13360000,0.06300890
-1.50876000,-1.18898000,0.22656300
-0.92647900,-0.70718400,-0.29947700
-0.74403700,-0.96845100,-0.09062840
-1.35069000,-1.23190000,0.14665200
-1.23090000,-0.91575700,0.04385390
-0.88913800,-0.99032800,0.04642610
-1.26800000,-1.15080000,0.08511370
-1.02968000,-0.65027800,-0.33352000
-1.20988000,-0.93193200,0.02336460
-1.03165000,-0.76655200,0.13904700
-0.84858600,-0.95101800,0.02674410
-0.98876400,-1.11009000,0.08649520
-1.05182000,-0.73142600,0.04538130
-0.96699200,-1.21176000,0.04795910
-0.86819300,-0.61477600,-0.19219700
-0.84989800,-1.09126000,-0.01805120
-0.96825200,-0.64846700,-0.23421000
-0.98787000,-0.61362300,0.00427760
-1.00296000,-0.67425100,-0.27005400
-1.06785000,-0.77010400,0.10715100
-1.06974000,-0.62797300,-0.17491300
-0.93106600,-1.09235000,0.08290140
-0.82898500,-0.81034400,-0.25260700
-1.02808000,-0.67309500,0.10356800
-0.93215300,-0.63543000,0.04199950
-1.30966000,-1.01059000,0.04346350
-1.29430000,-1.17295000,0.00100298
-1.27375000,-0.72230100,-0.11536700
-1.08952000,-0.64767100,-0.07387890
-0.97021300,-1.19154000,0.08384560
-0.82922200,-0.69062400,-0.21400800
-0.94836200,-0.59275100,-0.11260000
-1.26990000,-0.99219300,0.00650181
-1.08582000,-0.71822900,0.09876560
-0.82906300,-0.90914600,-0.03372730
-0.93646000,-0.65553700,-0.37305300
-1.00964000,-0.69564700,-0.40045600
-0.73024500,-1.26957000,-0.17497500
-1.44698000,-1.23107000,0.14687700
-0.90761100,-1.03133000,0.04751530
-1.04960000,-0.99129500,0.06640610
-1.04568000,-0.95350000,0.09752610
-1.18754000,-1.13387000,-0.00095526
-0.96849000,-0.61316200,0.00454901
-0.82802700,-0.69045500,-0.23261600
-1.02926000,-0.63677000,-0.31287500
-0.94779000,-1.05066000,0.06692660
-0.80889300,-0.80940700,0.00517354
-0.88255600,-0.70478300,-0.08634770
-1.19454000,-1.01107000,0.04198110
-1.36943000,-1.15296000,0.04601030
-0.84890500,-0.81039900,-0.03215100
-1.00907000,-0.71113600,0.06543870
-0.84223000,-0.85528800,-0.07675900
-0.88945400,-1.03065000,0.04443980
-0.76541100,-1.17091000,-0.21709900
-1.48907000,-1.08825000,0.14484300
-0.86917500,-0.65066000,-0.01436600
-0.77091500,-0.75148300,-0.17414900
-0.76146000,-1.19488000,-0.19272000
-1.22325000,-0.65704900,-0.07553230
-0.90915100,-1.13011000,0.06659230
-0.97589900,-1.06728000,0.09888550
-0.98707500,-0.61139400,-0.01309620
-1.26706000,-1.17027000,0.08662630
-0.71824900,-1.13521000,-0.19720000
-0.84887100,-0.67118300,-0.17514900
-1.35509000,-1.27307000,0.20055200
-1.01445000,-0.66403500,-0.23501300
-0.80883300,-1.03139000,-0.07420140
-1.29142000,-1.20985000,0.05228850
-0.85028500,-0.61262900,-0.09395140
-0.95213400,-1.16970000,0.09856500
-0.80700400,-0.91054100,-0.11094100
-0.86768900,-0.65062600,-0.05405050
-0.90745500,-0.82908400,0.01206840
-1.34947000,-1.13212000,0.14515600
-0.79297400,-0.89069300,-0.07420820
-0.72789000,-1.21027000,-0.11476700
-1.03829000,-0.64242700,-0.07181320
-1.36639000,-1.06807000,0.00784051
-1.00892000,-1.22932000,0.05302970
-1.02711000,-1.16903000,0.10097300
-1.06911000,-1.02195000,0.09711870
-1.02831000,-1.17079000,0.06664060
-0.89015300,-0.99009000,0.06132270
-1.08905000,-0.61246100,-0.15500300
-1.24983000,-1.17068000,0.04676610
-0.85435500,-1.01031000,0.02300510
-1.24861000,-1.11094000,0.10401400
-1.12912000,-0.87072900,0.04457970
-1.04514000,-1.19123000,0.08778460
-1.06808000,-0.66524600,-0.11548700
-0.94821600,-1.03079000,0.06678960
-1.30889000,-1.13154000,0.04596610
-0.94514200,-0.70829600,-0.35518300
-1.18479000,-0.63553500,-0.13457800
-0.82834800,-0.87051300,-0.03440390
-0.86757600,-0.67083100,-0.11639500
-0.86859800,-0.81129500,-0.29427900
-1.14739000,-0.99168800,0.05233700
-1.33037000,-1.11028000,0.08575150
-0.81115600,-0.99097200,-0.05606200
-1.21234000,-1.04994000,0.04323400
-0.73346800,-1.07171000,-0.14016900
-1.25140000,-1.01336000,0.02771560
-0.76713800,-1.20975000,-0.15320700
-0.85150100,-0.61318000,-0.07547990
-0.94018400,-1.18393000,0.01150730
-1.23116000,-1.12965000,0.02741380
-1.36912000,-1.19106000,0.18477800
-0.81153900,-0.93083600,0.02495610
-1.21067000,-0.68931500,-0.03450610
-0.82184700,-1.06981000,-0.08503570
-1.14666000,-1.00950000,0.04620640
-1.31145000,-1.05103000,0.06505620
-1.06865000,-0.94967700,0.05135720
-0.82874300,-0.67008700,-0.17395900
-0.82828300,-0.69021500,-0.09391530
-0.86853600,-0.75239500,-0.25344000
-0.78734500,-1.03062000,-0.11324800
-1.00950000,-0.64402600,-0.19553300
-0.94775700,-1.23083000,0.02894330
-0.81574900,-0.65537800,-0.19281300
-0.80822000,-0.77041500,-0.07430070
-1.38895000,-1.09092000,0.10359200
-0.76162000,-0.92999700,-0.05121710
-0.97037400,-1.11015000,0.08578150
-1.34937000,-1.19057000,0.08636930
-1.27069000,-0.97452900,0.04089920
-0.82765800,-0.81162300,-0.27473800
-0.87081700,-0.69025400,-0.31419700
-1.16658000,-0.65166100,-0.21305900
-1.22830000,-1.16991000,0.02633740
-1.42821000,-1.11139000,0.12653400
-0.88857200,-0.72963900,0.06473480
-1.04908000,-0.67124700,-0.31688900
-1.40777000,-1.18999000,0.16633100
-1.20956000,-1.13173000,0.10341400
-0.77430900,-1.03214000,-0.09799790
-1.04821000,-1.13198000,0.09903440
-0.92914600,-1.21066000,0.02722050
-1.37766000,-1.27313000,0.21904700
-1.20682000,-0.97249600,0.06819280
-0.95144800,-0.93178300,0.08293490
-0.91697800,-0.63693500,0.03721490
-1.34975000,-1.15186000,0.16531800
-1.29159000,-1.23030000,0.14492500
-1.02556000,-0.72395800,0.01335840
-0.78629300,-1.11044000,-0.11272200
-1.34793000,-1.23002000,0.10644800
-0.92867600,-0.71309200,-0.35433900
-0.82792500,-0.82768600,-0.28984600
-0.97463800,-0.89677400,0.09618730
-1.00801000,-0.63243500,0.08275660
-1.00889000,-0.71166300,0.08612760
-1.41807000,-1.19780000,0.23748300
-1.40657000,-1.11358000,0.06414040
-1.03313000,-0.96469800,0.05509900
-1.16491000,-0.67817100,0.00309822
-0.91168700,-1.13196000,0.02364430
-1.04876000,-0.64990800,-0.21457700
-0.91153900,-1.11028000,0.06539170
-1.22556000,-0.65663900,-0.09239840
-1.24841000,-0.67225700,-0.13675000
-0.86004000,-0.99481000,-0.06737910
-0.96833100,-0.63146200,-0.19457800
-0.94932600,-0.87150900,0.06335020
-0.91097600,-1.09051000,0.04609290
-0.83241700,-0.74986400,-0.25420400
-0.81659100,-0.67236800,-0.20677900
-1.17087000,-0.66584800,-0.17598100
-0.78963800,-0.73149700,-0.13434800
