x,y,z
-0.40825600,-0.97099800,0.92513800
-0.78741800,-0.65363400,1.26600000
-0.22727400,-0.17482600,1.44576000
-0.24906200,-0.57138100,1.18521000
-0.68660500,-0.20956700,1.84727000
-0.62984600,-0.57215200,0.80462500
0.04562110,-0.20100200,1.23923000
-0.88944300,-0.66930200,1.40630000
-0.32882500,-0.37063100,1.40535000
-0.42320000,-0.55092900,1.40601000
-0.09100940,-0.20947900,1.34423000
-0.54946300,-0.66972600,1.38530000
-0.59206900,-0.44462400,1.78310000
-0.71080700,-0.59120600,1.84298000
-0.69013500,-0.66854100,1.78313000
-0.68988100,-0.95005700,0.74491200
-0.46864400,-0.27090800,1.54538000
-0.10718300,-0.53078000,1.02265000
-0.42930800,-0.67147300,0.92532100
0.01091890,-0.20929300,1.20466000
0.09092520,-0.25125400,1.10403000
-0.52758100,-0.64758500,0.72017800
-0.78747500,-0.58696600,1.80416000
-0.64868900,-0.21183400,1.78489000
-0.34953100,-0.29056400,1.42675000
-0.30684600,-0.33083900,1.34833000
-0.59005300,-0.41245000,1.79026000
-0.46207200,-0.27197200,1.50968000
-0.10964100,-0.39117400,1.24518000
-0.20470600,-0.53189400,1.39056000
-0.30701200,-0.29025100,1.54676000
0.10903900,-0.29100800,1.10604000
-0.30411900,-0.23179600,1.34694000
-0.76343500,-0.34902000,0.74518900
-0.64868200,-0.45116200,1.72696000
-0.04689000,-0.33073300,1.22754000
-0.21562700,-0.53031300,1.12247000
-1.04901000,-0.67290500,1.32562000
-0.50214900,-0.63062000,1.45144000
-0.24830200,-0.51017100,1.48571000
-0.54819400,-1.02840000,0.78442300
-0.42659800,-0.70139800,1.11872000
-0.72908200,-0.91100600,0.76920500
-0.62914200,-0.66943100,1.48496000
-0.53003200,-0.68769600,0.72444800
-0.14884100,-0.37255500,1.08531000
-0.08505390,-0.47057100,1.04062000
-0.17003500,-0.23076400,1.32414000
-0.58919100,-0.65452000,1.48534000
-0.58806900,-0.48674500,1.57324000
-0.68941900,-0.65191900,1.54457000
-0.61091500,-0.29088800,1.62341000
-1.12952000,-0.65190300,1.54694000
-0.32898800,-0.65714500,1.10617000
-0.17067100,-0.42562100,1.20376000
-0.02890680,-0.89346600,1.11931000
-0.87198100,-0.68223600,1.26599000
-0.36936800,-0.68669300,1.22559000
-0.83029200,-0.33062700,0.84195400
-0.62808900,-0.66646300,1.18563000
-0.54972800,-0.68669100,0.98607300
-0.11012100,-0.39050600,1.02728000
-0.26778900,-0.31112000,1.46567000
-0.55069500,-0.66659100,1.68441000
-0.33068700,-0.33045100,1.42484000
-0.78922500,-0.60956300,1.38365000
-0.15070100,-0.21100400,1.58733000
-0.48889300,-0.67261100,0.94576100
-0.26924200,-0.23157700,1.32895000
-0.40837000,-0.65362200,0.78564600
-0.32907700,-0.67275000,0.92571700
-0.52714800,-0.59351900,1.65030000
0.11137800,-0.77134800,1.13859000
-0.78651300,-0.49038600,0.84633400
-0.66930400,-0.59198300,1.68922000
0.02808390,-0.41032800,1.10890000
-0.68526000,-0.51503000,0.67035400
-0.55196700,-0.23047100,1.72398000
-0.20269200,-0.34948500,1.39201000
-0.52800800,-0.59283200,1.50634000
-0.64876800,-0.25175300,1.72795000
-0.70625400,-0.69892900,1.36732000
-0.64871000,-0.60974400,0.70483000
-0.20118500,-0.30807600,1.37126000
-0.42575900,-0.39205000,1.42712000
-0.80720800,-0.59210500,1.70710000
-0.08247520,-0.99307400,1.05797000
-0.18981400,-0.39032800,1.14514000
-0.84150500,-0.57109200,0.93287000
-0.80627200,-0.39194500,0.86530900
-0.39641000,-0.97011100,0.91438100
-0.09792280,-0.59153900,0.99498300
-0.72910500,-0.64890100,1.68560000
-0.48852000,-0.21093700,1.56671000
-0.06803860,-0.73070600,1.04489000
-0.70923800,-0.43104500,0.74611000
-0.03677730,-1.19004000,1.07316000
-0.25365300,-0.26905500,1.36310000
-0.68673400,-0.70957200,0.86716700
-0.28787400,-0.15604100,1.36630000
-0.62780800,-0.51017600,1.68751000
-0.72692800,-0.59019000,0.90504400
-0.82984600,-0.38937400,0.82283200
-0.86246800,-0.72845300,1.03171000
-0.37669600,-0.51069700,1.46172000
-0.24706100,-0.18990800,1.38630000
-0.78921300,-0.27196400,0.86512300
0.03209310,-0.31071500,1.14659000
-0.56907900,-0.51154200,1.57390000
-0.54908800,-0.66921100,1.36550000
-0.53131500,-1.05046000,0.84710000
-0.62934400,-0.65053300,1.06657000
-0.52735000,-0.68388700,1.20430000
-0.17372500,-1.22999000,0.93267200
-0.62677900,-0.87033100,0.74708400
-0.44967500,-0.68702200,1.38467000
-0.09003760,-0.35481300,1.52406000
