x,y,z
1.00933000,-1.24807000,0.24694300
0.97009100,-1.23168000,0.28476000
0.99381800,-1.19485000,0.26372500
1.01000000,-1.22719000,0.28280200
0.99002800,-1.17555000,0.26243500
0.98868800,-1.22886000,0.36674300
0.98569500,-1.24945000,0.30554000
0.95255700,-1.17259000,0.26464500
0.93055700,-1.20991000,0.29135700
0.95351400,-1.20856000,0.26763200
1.01272000,-1.23581000,0.36144700
0.98148900,-1.19567000,0.33928200
0.96633000,-1.20675000,0.24255600
0.98963900,-1.24861000,0.36663000
1.00878000,-1.20870000,0.30334400
0.99082300,-1.23354000,0.28447200
0.95392600,-1.19339000,0.30299700
0.99350900,-1.21156000,0.30655000
0.96956400,-1.19261000,0.26155500
0.96304500,-1.21864000,0.20425600
1.00443000,-1.19805000,0.32837300
0.98820400,-1.21115000,0.24837500
1.02982000,-1.22923000,0.24672300
0.95869100,-1.25393000,0.38103700
1.00812000,-1.21117000,0.28562700
0.91051900,-1.22929000,0.30472300
1.00266000,-1.24972000,0.28544300
0.94939800,-1.23140000,0.30586400
1.00713000,-1.20525000,0.32417600
0.98519800,-1.24550000,0.32387700
0.95942700,-1.23510000,0.22009200
0.97199200,-1.25220000,0.40375900
0.95040100,-1.25045000,0.29099800
1.01058000,-1.24927000,0.22620100
0.96970300,-1.23054000,0.26704900
0.96477300,-1.26898000,0.36693400
0.99175200,-1.21085000,0.28498800
1.02639000,-1.23269000,0.22180200
0.97026400,-1.17981000,0.26341400
0.97380300,-1.22483000,0.24165900
0.96698300,-1.24717000,0.26979300
0.96990900,-1.25194000,0.30384800
0.96813700,-1.25098000,0.36558700
1.00974000,-1.24451000,0.37159600
0.95965400,-1.21613000,0.34849700
0.99355100,-1.23233000,0.26579200
1.00704000,-1.24522000,0.26489000
0.91013500,-1.20983000,0.30116200
1.00387000,-1.19501000,0.36178700
0.95091100,-1.23062000,0.28850000
1.00471000,-1.19624000,0.23940700
0.99751100,-1.25357000,0.24239400
0.98815500,-1.25133000,0.38529300
0.91966600,-1.23210000,0.35009900
0.97117300,-1.21125000,0.32463200
0.93409000,-1.25117000,0.29240100
0.97279800,-1.21093000,0.34551100
0.96466000,-1.26710000,0.34444100
0.95292600,-1.21212000,0.28531600
0.99839900,-1.21218000,0.22830000
1.01050000,-1.21589000,0.37911100
0.97120300,-1.19272000,0.24631900
1.03035000,-1.22362000,0.28315900
0.99966100,-1.22184000,0.19631100
0.95363200,-1.16722000,0.31837600
0.96929200,-1.19627000,0.29152000
0.96769000,-1.21837000,0.22453700
0.99302600,-1.22998000,0.39701700
1.00294000,-1.20080000,0.31504800
0.98854300,-1.21084000,0.32870800
1.00979000,-1.20833000,0.36724400
0.97085300,-1.25093000,0.32496100
1.02353000,-1.22625000,0.34988200
0.93419500,-1.23271000,0.28867400
0.96927400,-1.23066000,0.22662600
0.98628400,-1.19812000,0.30310700
1.01171000,-1.23082000,0.26413700
0.93688200,-1.25967000,0.38053500
0.98919800,-1.19334000,0.24674200
0.94007700,-1.19973000,0.29477600
0.96853200,-1.25092000,0.28707200
0.93167200,-1.23119000,0.30358400
0.94865100,-1.16711000,0.30465800
0.95963300,-1.19730000,0.22753200
0.97088500,-1.22982000,0.34612000
0.97041200,-1.23214000,0.38484500
0.95155400,-1.23156000,0.36552900
0.97661900,-1.21795000,0.38204700
1.00738000,-1.22163000,0.30700200
0.95408000,-1.27029000,0.38622700
1.00445000,-1.22444000,0.32465600
0.98813800,-1.19729000,0.33018800
0.92759500,-1.19734000,0.30123000
1.00562000,-1.21707000,0.25679900
1.01176000,-1.22852000,0.24912100
1.01264000,-1.22787000,0.22454300
1.00284000,-1.20630000,0.22433900
0.99253000,-1.22825000,0.22708900
0.99457800,-1.25007000,0.23051400
0.97399000,-1.25088000,0.22367000
0.99152300,-1.21318000,0.36507000
0.95394500,-1.23331000,0.34542300
0.94010000,-1.21893000,0.32444900
0.98664300,-1.20535000,0.26849800
0.95227100,-1.19021000,0.28546100
0.95375800,-1.21038000,0.30347700
1.02674000,-1.25169000,0.25084100
0.96439600,-1.23090000,0.21017600
1.03008000,-1.23168000,0.26288100
0.99328000,-1.22897000,0.24578600
0.97913600,-1.24129000,0.24046900
1.03025000,-1.21593000,0.24504900
0.93358700,-1.21363000,0.30162300
0.96854100,-1.20970000,0.26592800
0.97210300,-1.21344000,0.28473100
1.02894000,-1.21602000,0.37883300
1.01022000,-1.23084000,0.38616900
0.99141300,-1.23245000,0.38435600
0.96907400,-1.25022000,0.38583600
1.00768000,-1.20230000,0.34873800
0.97314600,-1.23162000,0.36583300
0.98972700,-1.20972000,0.34695000
1.00501000,-1.19543000,0.34217400
0.95336700,-1.25202000,0.36632800
0.96800000,-1.25003000,0.34464800
0.95271100,-1.25390000,0.34504500
0.96893700,-1.23026000,0.32636200
0.95436800,-1.25159000,0.32549000
0.97295900,-1.21147000,0.30559300
0.96800200,-1.22982000,0.30896800
0.96448600,-1.17387000,0.32653300
0.94786700,-1.25154000,0.30544000
0.96521600,-1.19476000,0.30738500
0.91826400,-1.19749000,0.29365600
0.91681500,-1.20689000,0.29251200
0.96841100,-1.19069000,0.32342000
0.98995100,-1.25098000,0.28479200
0.99537500,-1.24996000,0.26681200
1.00931000,-1.22715000,0.34605400
0.99434000,-1.23445000,0.34645000
0.98361700,-1.24458000,0.34588300
0.99550500,-1.23326000,0.32401200
0.99036900,-1.23022000,0.30597300
0.96870500,-1.27311000,0.32562400
0.98118500,-1.19925000,0.29349700
0.92189800,-1.21944000,0.36163300
0.93017300,-1.23309000,0.36391500
0.93126300,-1.22979000,0.34896800
0.93211500,-1.25279000,0.36624700
0.92187300,-1.23059000,0.37715200
0.95186900,-1.23139000,0.32429800
0.95155500,-1.21333000,0.32029400
0.96354800,-1.17778000,0.31027500
0.95158700,-1.17668000,0.28611800
0.93335300,-1.21598000,0.34228600
0.93625500,-1.23626000,0.32823600
0.95291300,-1.19234000,0.26638500
0.95774200,-1.23409000,0.26239400
0.98985600,-1.21277000,0.38447600
0.98398000,-1.21825000,0.40072400
0.98777000,-1.19395000,0.36673000
0.97260900,-1.23170000,0.40085900
0.97651400,-1.17641000,0.36113700
0.97749600,-1.19314000,0.36379500
0.97118000,-1.21101000,0.36688300
0.96731000,-1.16955000,0.34714800
0.97290800,-1.19169000,0.34717700
0.95945200,-1.23351000,0.37794600
0.95967100,-1.21929000,0.36334400
1.01037000,-1.21305000,0.24190800
0.95899000,-1.25379000,0.40271100
1.00359000,-1.19848000,0.28956100
1.00396000,-1.19526000,0.27040900
0.96831900,-1.19682000,0.22312000
0.99297300,-1.19649000,0.22870600
0.95813000,-1.19700000,0.24455700
0.95700400,-1.20605000,0.25129800
