x,y,z
0.05411370,-1.05899000,1.14778000
0.05222180,-0.99047400,1.13585000
0.05707830,-1.04998000,1.14857000
0.09844230,-1.00369000,1.12492000
-0.09884510,-0.97846400,1.22561000
-0.06180520,-0.98867500,1.20654000
-0.00565900,-0.97141600,1.16339000
0.09862330,-1.04290000,1.11393000
-0.05799400,-1.04300000,1.17363000
-0.04641280,-1.03813000,1.17068000
-0.04684920,-1.05548000,1.16435000
-0.04095780,-1.02204000,1.17014000
0.00185992,-1.04379000,1.14000000
0.01867030,-1.02118000,1.13560000
-0.00024770,-0.98466900,1.15385000
0.02059700,-1.00584000,1.13516000
0.03992250,-0.98771900,1.13803000
0.07347200,-0.99967500,1.11703000
0.07809610,-0.98827000,1.12472000
-0.06043710,-1.04145000,1.18885000
-0.04716110,-1.03747000,1.18827000
-0.01570070,-1.05524000,1.13976000
-0.04243690,-1.02079000,1.18737000
0.00517505,-1.00930000,1.13594000
0.03168680,-1.00295000,1.14366000
-0.10152800,-0.97792700,1.20865000
-0.09273050,-1.01874000,1.20253000
-0.07791040,-0.96344700,1.19878000
-0.05140550,-0.96281800,1.18231000
-0.03309390,-0.96717200,1.15967000
-0.11404600,-0.99250800,1.20059000
-0.09896230,-1.00085000,1.19063000
-0.05598360,-1.05670000,1.16121000
