x,y,z
1.18613000,-0.12359300,0.03312750
1.16983000,-0.15982700,0.08310150
1.21791000,-0.22344800,-0.02716310
1.13172000,-0.18096700,0.01152840
1.13589000,-0.21854000,-0.00556859
1.17877000,-0.16368100,0.05315590
1.24338000,-0.10984200,0.01616900
1.16758000,-0.16651600,0.00582242
1.20264000,-0.20312000,-0.00364054
1.11353000,-0.23879300,0.01227910
1.11601000,-0.22089100,0.01113380
1.15197000,-0.19859700,0.03361940
1.17983000,-0.18399400,0.06931550
1.17226000,-0.20036500,0.05204970
1.19741000,-0.14356700,0.03273480
1.21583000,-0.22207200,-0.01037230
1.10542000,-0.22792400,0.01485420
1.20478000,-0.12547800,-0.00150247
1.22236000,-0.06767680,0.02954200
1.19726000,-0.14520100,0.05344270
1.17611000,-0.24240500,0.01022930
1.19745000,-0.10358800,0.05190980
1.20414000,-0.06538490,0.03294210
1.22761000,-0.18778200,-0.04566520
1.24405000,-0.12330000,0.01772520
1.24344000,-0.14537800,-0.04769830
1.22634000,-0.18309600,0.01855740
1.16437000,-0.20429000,0.07519500
1.11825000,-0.22328300,-0.00320353
1.20012000,-0.24353500,0.03268910
1.18324000,-0.20418600,0.01374240
1.24184000,-0.14864200,-0.02547470
1.19465000,-0.08566640,0.04842880
1.23761000,-0.16355600,-0.02802150
1.21090000,-0.26167400,0.00501713
1.20192000,-0.14136600,-0.00378623
1.17975000,-0.26448700,0.03380220
1.18341000,-0.18146700,0.01635350
1.18022000,-0.14325100,0.05254550
1.13639000,-0.22484200,0.04730200
1.19675000,-0.14253000,0.01191600
1.15814000,-0.26258100,0.01185310
1.17867000,-0.28161400,0.03329510
1.22882000,-0.15772600,-0.01810940
1.14749000,-0.20994300,0.04639240
1.18222000,-0.12270900,0.05272890
1.19466000,-0.26070000,0.03160960
1.20269000,-0.10546900,0.01360180
1.19075000,-0.25873000,0.04551050
1.12747000,-0.18332400,-0.00422238
1.18496000,-0.24481000,0.05476970
1.16546000,-0.24497800,0.01533900
1.21142000,-0.09549750,0.00991126
1.21619000,-0.08099550,0.04821560
1.24420000,-0.10541400,0.03083430
1.24602000,-0.20557900,-0.04746580
1.18558000,-0.14641000,0.01657210
1.19445000,-0.12434800,0.05235550
1.18473000,-0.22355600,0.08740020
1.23793000,-0.16320000,-0.04727330
1.11729000,-0.20251200,0.03296290
1.23870000,-0.12169800,0.03289530
1.19148000,-0.20203800,0.06833780
1.16033000,-0.24367000,0.03211460
1.21730000,-0.14428300,-0.01008040
1.19771000,-0.20405600,0.03294020
1.17630000,-0.18256300,0.05270710
1.17520000,-0.22448700,0.01095660
1.20779000,-0.07234190,0.01905720
1.20181000,-0.18370600,-0.00298959
1.21585000,-0.08283760,0.03229160
1.15714000,-0.22334700,0.09182410
1.21541000,-0.24126100,0.01045650
1.16392000,-0.22356300,0.05275430
1.13842000,-0.18443600,-0.00533730
1.23300000,-0.12148800,0.04672890
1.18187000,-0.20245900,0.07245160
1.13800000,-0.16145300,-0.00646626
1.12041000,-0.20505200,-0.00611338
1.19426000,-0.24205100,0.05089660
1.18600000,-0.24372600,0.03318000
1.21745000,-0.18357100,-0.01229130
1.18246000,-0.22334900,-0.00430889
1.19951000,-0.22295000,0.01173340
1.19761000,-0.26438500,-0.00868164
1.16534000,-0.18397700,0.07645740
1.19901000,-0.10330900,0.03295200
1.16348000,-0.19132200,0.04366370
1.21825000,-0.14585800,0.04872030
1.16022000,-0.16678700,-0.00623818
1.19008000,-0.21531900,0.06382340
1.11824000,-0.24244100,0.03355120
1.19815000,-0.16405000,0.03208240
1.21666000,-0.12643000,0.03427930
1.21317000,-0.10130000,0.03335460
1.19891000,-0.12504600,0.03291190
1.18401000,-0.14549900,0.03281850
1.19692000,-0.18254700,0.01090490
1.18051000,-0.16423500,0.03330470
1.17918000,-0.18156000,0.03219720
1.16264000,-0.18459500,0.03182460
1.16571000,-0.20609300,0.05375080
1.11638000,-0.24321800,0.04790260
1.14353000,-0.20960500,0.03113830
1.13585000,-0.22092300,0.03374160
1.19974000,-0.12527900,0.01201670
1.17638000,-0.16364700,0.01648380
1.11715000,-0.22003300,0.03216250
1.16316000,-0.18585200,0.01221960
1.15493000,-0.20357100,0.01238010
1.11737000,-0.23919900,-0.00285612
1.14384000,-0.20387900,0.01080800
1.21645000,-0.12728600,0.00410133
1.13461000,-0.21620200,0.01136080
1.16087000,-0.18658800,-0.00629357
1.15975000,-0.19996100,-0.00546039
1.13727000,-0.20432100,-0.00422636
1.10388000,-0.22604200,-0.01041330
1.21750000,-0.16480000,-0.01058670
1.11117000,-0.20049200,0.05165070
1.10835000,-0.21058000,0.05165500
1.10558000,-0.22445300,0.05071020
1.12892000,-0.16979700,0.02130640
1.12243000,-0.18382500,0.03303560
1.13347000,-0.16408900,0.02706940
1.10664000,-0.22566700,0.03228120
1.10857000,-0.21311100,0.03547860
1.13579000,-0.16423800,0.01172350
1.12388000,-0.18679300,0.01372000
1.11921000,-0.20218100,0.01195800
1.21721000,-0.10197300,-0.00452512
1.16774000,-0.14643800,0.08448550
1.25334000,-0.18183600,-0.01187680
1.21512000,-0.26238500,-0.00936552
1.25138000,-0.19624400,-0.01026620
