x,y,z
-1.47879000,0.03657580,0.48018100
-1.69686000,0.55462500,0.37357400
-1.28088000,0.17623800,0.71421400
-1.54044000,-0.04335000,0.31503300
-1.54300000,-0.20147600,0.51212600
-1.14179000,0.61527000,0.67284200
-1.12803000,0.45307100,0.63731500
-1.54027000,-0.26391700,0.31361500
-1.71865000,-0.18196100,0.31071600
-1.40235000,0.19701000,0.55238800
-1.50373000,0.60052400,0.39378100
-1.16103000,0.59403100,0.57192200
-1.56258000,0.11599500,0.21301500
-1.54085000,0.07759800,0.23266000
-1.35899000,0.17694600,0.65140000
-1.34665000,0.51849000,0.39549300
-1.57760000,-0.10329500,0.49480100
-1.26094000,0.39870300,0.65296400
-1.36509000,0.07086740,0.69324600
-1.29800000,0.03640330,0.51318500
-1.61850000,0.19695700,0.25268800
-1.07780000,0.53282800,0.77024400
-1.20338000,-0.20374000,0.67458800
-1.31847000,-0.02424400,0.69185800
-1.40324000,0.35371700,0.65383900
-1.32147000,-0.10439700,0.69381700
-1.41959000,-0.35934700,0.27570100
-1.48278000,0.49574200,0.15270700
-1.42178000,-0.22268400,0.47355500
-1.52066000,0.17799500,0.37235500
-1.18763000,0.03789450,0.79646000
-1.18195000,0.25765300,0.79302700
-1.18025000,0.34254900,0.71139000
-1.32230000,0.21701400,0.59492500
-1.26155000,0.11615100,0.79219900
-1.36084000,-0.46347100,0.49249900
-1.52123000,0.41534400,0.23193400
-1.26092000,-0.06319140,0.69342100
-1.35809000,0.59873000,0.61099400
-1.19919000,0.38277400,0.71233400
-1.32206000,0.51755500,0.45404200
-1.45437000,0.21726700,0.51338900
-1.49660000,0.53420600,0.44574100
-1.46651000,0.39879900,0.20213600
-1.10591000,-0.46975000,0.75350500
-1.44125000,0.57665100,0.35307600
-1.40180000,0.61518100,0.29424500
-1.25967000,0.31725300,0.79252100
-1.50224000,-0.00348568,0.57030300
-1.18075000,0.13503100,0.81308600
-1.51320000,0.47353400,0.21136800
-1.36244000,0.49753300,0.41316600
-1.16008000,-0.90254000,0.77506000
-1.30169000,-0.10434200,0.61388400
-1.16198000,0.41638400,0.63198200
-1.51527000,0.47760200,0.19234000
-1.32087000,0.49640400,0.61290300
-1.54208000,0.15642600,0.37311800
-1.30336000,0.11864100,0.57179700
-1.69774000,-0.24359800,0.27622600
-1.41538000,0.47846500,0.55086000
-1.50033000,0.21546400,0.41343800
-1.36028000,-0.28362100,0.59353400
-1.11975000,-0.04322080,0.73227700
-1.53786000,0.13594200,0.29289300
-1.54228000,-0.45792200,0.37288800
-1.62253000,0.13791900,0.29136100
-1.40492000,-0.02507050,0.43382000
-1.28309000,-0.29877500,0.51407200
-1.42265000,-0.18450000,0.39153300
-1.19952000,0.61273000,0.51257400
-1.37846000,-0.46255400,0.49188300
-1.14087000,-0.28256300,0.75277300
-1.56120000,-0.08501580,0.33149700
-1.11980000,-0.96314900,0.81079500
-1.13878000,-0.34283700,0.77186200
-1.20411000,0.53953800,0.55653100
-1.54078000,0.31681700,0.19241200
-1.39756000,0.23946100,0.62880500
-1.31865000,0.19746000,0.55124300
-1.45863000,0.35619000,0.63267000
-1.35515000,0.29236500,0.70928700
-1.37775000,0.63821700,0.49231800
-1.26152000,0.43602800,0.65398300
-1.62229000,0.54028700,0.35219700
-1.51887000,0.56037700,0.17098700
-1.40779000,-0.01114580,0.33369800
-1.43980000,0.35539600,0.67157700
-1.27816000,0.18259200,0.82662400
-1.53710000,-0.04177250,0.37206300
-1.66095000,0.53649900,0.29299200
-1.60134000,-0.24356000,0.37302300
-1.58367000,0.25686800,0.31353800
-1.48075000,0.05734120,0.29267800
-1.58606000,0.53587200,0.19196700
-1.49745000,0.56053300,0.23056700
-1.25732000,0.43843500,0.71071600
-1.51962000,-0.36268500,0.31059500
-1.62140000,0.37833300,0.31116500
-1.37767000,0.57625500,0.55159200
-1.26969000,0.54257900,0.42234000
-1.43573000,0.60774300,0.65648700
-1.20376000,0.59726400,0.53281200
-1.62328000,0.01470550,0.27350800
-1.28128000,0.33632300,0.61247400
-1.43921000,0.13636200,0.41142700
-1.32119000,0.47633700,0.55251900
-1.29931000,0.29547600,0.79267500
-1.22003000,-0.26497800,0.63089400
-1.28031000,-0.28314800,0.63226700
-1.26447000,-0.29744400,0.51308300
-1.41147000,0.14145000,0.62344400
-1.34204000,0.31616100,0.48966000
-1.49774000,-0.02266760,0.55451300
-1.16431000,-0.85655800,0.82278900
-1.21475000,-0.84224600,0.72943500
-1.43845000,-0.20484000,0.61157000
-1.40068000,-0.04348030,0.49342200
-1.40185000,0.29609300,0.47470900
-1.22149000,0.43630400,0.57409100
-1.45999000,0.41760500,0.33228300
-1.20699000,-0.38306500,0.63594700
-1.24023000,0.55616300,0.47161000
-1.44008000,-0.08346740,0.31504800
-1.16341000,0.67329700,0.79679600
-1.20080000,-0.00169314,0.83124800
-1.42116000,0.17662500,0.39428600
-1.25914000,0.55602600,0.59128500
-1.48065000,-0.02143950,0.59260600
-1.22116000,-0.12320300,0.67292300
-1.24166000,-0.40376000,0.65532500
-1.37984000,0.41689600,0.49258500
-1.21776000,0.11683400,0.79113900
-1.62068000,-0.24293000,0.37289400
-1.15875000,-0.22311600,0.71031500
-1.32146000,0.41697200,0.53239600
-1.42056000,0.01671750,0.47551300
-1.29902000,0.65831800,0.63233800
-1.43993000,0.35759800,0.77298300
-1.30388000,-0.34554400,0.53530500
-1.43883000,0.23598700,0.41039400
-1.22157000,0.65483000,0.69153200
-1.34691000,0.57817100,0.29293900
-1.47962000,0.35731200,0.31379700
-1.70584000,-0.16215800,0.31240300
-1.55650000,0.39520800,0.29105400
-1.29133000,0.57926200,0.72407500
-1.54046000,0.17612600,0.39198200
-1.41542000,-0.41996700,0.50627300
-1.73884000,0.51411100,0.27318100
-1.64317000,0.03690880,0.27136500
-1.52043000,0.47647700,0.31201500
-1.62188000,0.25335400,0.29335300
