x,y,z
0.67351200,0.59707100,-0.15073100
0.60036300,-0.30206800,-0.08746950
1.03930000,-0.44532300,-0.00675353
0.83699600,-0.18261500,-0.16956100
0.96427600,-0.46284400,0.06417330
0.67947500,-0.59980200,0.05416770
0.81915400,0.29672400,-0.12574600
0.61746800,-0.42336200,-0.12658900
0.63545500,0.41833100,-0.12712600
0.80127000,-0.05633100,-0.07564620
0.81859200,0.39764500,-0.12675900
0.62234700,-0.16522800,-0.09415040
1.10049000,-0.32358200,0.09111580
0.90135400,0.65837800,-0.08752770
1.11983000,-0.28547900,0.05252840
0.81965200,-0.48191100,-0.14821200
0.61738200,0.45573300,-0.12352900
0.56102800,0.38429500,-0.14064300
0.57951100,-0.30428600,-0.08927110
0.91928800,0.31798600,-0.12718900
0.72243300,0.57680400,-0.22745800
0.72581400,-0.04398430,-0.21457600
0.81617100,0.15594600,-0.14354200
0.68888900,0.52295200,-0.07679040
0.54217100,-0.36525800,-0.03315030
0.91945500,0.65527800,0.11264100
0.69797600,-0.52350600,-0.30594800
0.74730000,0.47065700,-0.27315800
0.74454600,0.01718180,-0.19037000
0.79873400,-0.50116700,-0.06800940
0.84031900,-0.08347920,-0.10732400
0.71928400,0.16340700,-0.11660700
0.87938400,-0.54174000,-0.16705500
0.95931600,-0.36451700,0.03678050
0.75863700,-0.44169600,-0.04711000
0.73916800,-0.08023480,-0.14144700
0.92547700,-0.34839900,0.07515870
0.87817400,-0.36251500,0.06954860
0.58247700,-0.26481800,-0.09376240
0.87867000,-0.26269300,-0.00696668
0.79864200,-0.00325366,-0.10732200
0.81272500,0.25856200,-0.37405000
0.95977700,-0.04315560,0.01269490
0.61760200,-0.48515600,-0.08814770
0.57843600,-0.36417500,-0.22761000
0.53887000,-0.52319800,-0.10651300
0.95314600,-0.05027420,-0.12348900
0.98313600,-0.27898000,-0.00881802
0.82249000,0.61680700,-0.05052320
0.67523100,0.31763600,-0.14458500
0.87493200,0.19828000,-0.12104100
1.01753000,-0.32540500,0.07566510
0.65829700,0.29630000,-0.28634400
0.95946400,-0.28498600,-0.04640010
0.55660100,-0.14114800,-0.14466400
0.88039000,-0.50463400,-0.24751500
0.76103000,0.29633400,-0.14891300
1.02032000,-0.28311600,-0.00809093
0.76097100,-0.51019300,-0.00236308
0.67926000,-0.54060900,0.03330020
0.86030900,0.11823600,-0.10724300
0.83590100,0.49666100,-0.06405310
0.74208900,-0.56737600,-0.08886650
0.69804700,0.55780300,-0.12501100
0.79431900,-0.44077900,0.01200390
0.87884900,0.17255400,-0.13927900
0.78256600,0.55597000,-0.08712810
0.68496800,0.65846400,-0.10861400
0.91700400,-0.28718700,-0.08415400
0.58061700,0.38255600,-0.11302800
0.91943600,-0.06320260,-0.12689000
0.83651000,-0.46780500,-0.22395400
0.77722800,0.35576500,-0.16620400
0.99646300,-0.56224800,-0.10864600
0.66445200,-0.42666600,-0.00859039
0.95880600,0.11486900,-0.11373000
0.94271500,0.53986600,-0.12357400
0.71998100,-0.56432900,0.13316000
0.75968900,0.63648700,-0.16717300
1.06157000,-0.34918300,0.12277400
0.61280900,0.46030000,-0.09440650
0.53964100,-0.56619700,-0.12698700
0.90232500,-0.35220300,0.13891100
0.71512900,-0.08382980,-0.32623900
0.79868700,-0.42504900,-0.04663240
