x,y,z
-0.78835000,-1.04814000,0.04475390
-0.79892900,-1.00581000,0.05357460
-0.84038300,-1.06188000,0.07063880
-0.84510200,-1.08252000,0.03067650
-0.88001200,-1.04483000,0.01495990
-0.92221900,-1.07813000,0.07190980
-0.95433700,-1.12219000,0.06068080
-0.94879500,-1.11474000,0.11016400
-0.84444600,-1.04841000,0.07216500
-0.84239300,-1.04928000,0.08703910
-0.89999500,-1.11625000,0.04901110
-0.87894800,-1.09916000,0.09066680
-0.92008400,-1.08458000,0.09176930
-0.81841100,-1.03949000,0.04012460
-0.87998700,-1.08145000,0.03728360
-0.80649500,-1.10354000,-0.00829906
-0.91282100,-1.12278000,0.07936390
-0.85994200,-1.14768000,0.01211840
-0.86560200,-1.06764000,0.04970810
-0.84224500,-1.12400000,0.03143330
-0.92028800,-1.06561000,0.08937340
-0.89953800,-1.12075000,0.07283230
-0.82338900,-1.10140000,0.04672510
-0.82955900,-1.02250000,0.01878170
-0.92163800,-1.10410000,0.09063870
-0.92230700,-1.10782000,0.07350090
-0.88243500,-1.10422000,0.05164370
-0.88417300,-1.04993000,0.03310350
-0.82151700,-1.14080000,0.01426920
-0.89890500,-1.09863000,0.09170120
-0.88277400,-1.08411000,0.09029180
-0.89967000,-1.06500000,0.09550190
-0.86118800,-1.06267000,0.03226420
-0.90272600,-1.06588000,0.10575100
-0.78733600,-1.06780000,0.05291070
-0.81237500,-1.03075000,0.06304730
-0.81647600,-1.00072000,0.05284510
-0.84156100,-1.08333000,0.01237350
-0.84462700,-1.06558000,0.01451450
-0.95885600,-1.07188000,0.07514490
-0.84402700,-1.08378000,0.07195690
-0.81690600,-1.10303000,-0.00540134
-0.95645500,-1.12269000,0.09757140
-0.85344600,-1.12707000,-0.00155575
-0.87017900,-1.10207000,0.08572360
-0.82055500,-1.08151000,0.06826100
-0.86231000,-1.12446000,0.05136850
-0.87857400,-1.01930000,0.07016260
-0.91833600,-1.03147000,0.07224740
-0.79647200,-1.00893000,0.04106260
-0.96013700,-1.14072000,0.07335450
-0.93883600,-1.06800000,0.09658120
-0.84476900,-1.10401000,0.06630780
-0.83785300,-1.03463000,0.02032890
-0.79655700,-1.08148000,0.07641430
-0.86458300,-1.08592000,0.05008230
-0.80200800,-1.02714000,0.05320140
-0.83704900,-1.12534000,0.00011264
-0.78788100,-1.02432000,0.04428940
-0.93661500,-1.10973000,0.07414070
-0.80104000,-1.08317000,0.03447050
-0.85832700,-1.12232000,0.03429970
-0.85552900,-1.01904000,0.03455540
-0.87847600,-1.10587000,0.03393210
-0.78351600,-1.06549000,0.03740480
-0.81880000,-0.99928500,0.07025540
-0.85946600,-1.10528000,0.03581100
-0.84052100,-1.06829000,0.03588410
-0.88335300,-1.06896000,0.09179080
-0.81868100,-1.06204000,0.06984480
-0.84160800,-1.10366000,0.05204910
-0.90049200,-1.03021000,0.05158430
-0.91888700,-1.12430000,0.09061160
-0.97268300,-1.13529000,0.06174950
-0.90591600,-1.12503000,0.09357560
-0.82175800,-1.02579000,0.03305580
-0.98248400,-1.12262000,0.08727540
