x,y,z
-0.61692900,-0.67401600,-0.35358800
-0.49979300,-0.06396480,-0.52559700
-0.76107600,-0.12371100,-0.38789700
-0.75997800,-0.02719060,-0.32750600
-0.62243600,-0.52213000,-0.31049200
-0.42022200,-0.66210000,-0.46631000
-0.59992500,-0.58319800,-0.38452800
-0.58161900,-0.60420400,-0.10652000
-1.22109000,-0.52214600,-0.00683815
-0.42133900,-0.65983000,-0.00639514
-0.62154200,-0.62396500,-0.08719640
-0.34095600,-1.14568000,0.03168030
-0.16072600,-0.66360300,-0.12673100
-0.68049500,-0.38328500,-0.44749500
-0.55568900,-0.67556700,-0.52168300
-0.76220400,-0.54737500,0.07002670
-0.82210500,-0.66324600,-0.12616400
-0.94148900,-0.65883600,0.23169100
-0.64449700,-0.60833400,0.22336200
-0.89970500,-0.56480000,0.11090500
-0.36478400,-0.92390800,0.00791897
-0.48090700,-0.64344300,0.07267840
-0.83805000,-0.42439300,-0.18409100
-0.29875600,-0.10302100,-0.54404200
-0.58019400,-0.06181040,-0.46623100
-0.18112200,-0.86347300,-0.16687500
-0.46669900,-1.12512000,0.08757720
-0.58136400,-0.58326900,-0.34841200
-0.38263900,-0.84134700,0.02908530
-0.78088800,-0.64188600,-0.14723200
-0.76249900,-0.48732500,0.00783233
-0.77967200,-0.54295400,-0.30369900
-1.18089000,-0.66509600,0.11163900
-0.82082900,-0.54264100,0.01350030
-0.42504500,-0.07331380,-0.43442900
-0.82042400,-0.64338300,0.19312500
-0.34059700,-0.56229800,-0.46760700
-0.44073600,-0.64345900,-0.44723700
-0.94052100,-0.54153100,0.03424870
-0.55862200,-0.55205600,-0.27035800
-0.26007000,-0.66131500,-0.60556600
-0.22098800,-0.62822800,-0.36716900
-0.48037800,-0.64194800,-0.34725800
-0.45853700,-0.98416000,0.05525540
-0.65818800,-0.68272700,0.19399400
-0.10259000,-0.72293000,-0.20626600
-0.75994600,-0.64194000,-0.28755300
-1.16074000,-0.50251700,-0.02756600
-0.84199800,-0.38378200,-0.25017300
-0.98312300,-0.60190500,0.03386740
-0.50120300,-0.68610700,0.05166190
-0.60242600,-0.52322400,-0.35060900
-0.52151600,-0.58507600,-0.02883510
-0.82016400,-0.46425200,-0.20326900
-0.76064200,-0.56414700,-0.32621000
-1.37895000,-0.58978400,0.16610300
-0.68055400,-0.58544700,-0.04907590
-0.49866500,-0.84315000,0.03654520
-0.19563300,-0.78091800,-0.57954000
-0.40167300,-1.10193000,0.09020160
-0.39582300,-0.72204200,-0.46202600
-0.38253100,-0.76460100,0.07230610
-0.23978600,-1.10288000,-0.06408840
-0.28006300,-0.86302500,-0.08611630
-0.86722700,-0.67497600,0.15115900
-0.76093800,-0.52370400,-0.34644000
-0.78157600,-0.40404600,-0.36594100
-0.66036900,-0.64410200,-0.18733400
-0.25510500,-0.56363600,-0.59220500
-0.78123000,-0.10386900,-0.30851200
-0.55943200,-0.69088000,-0.33407700
-0.30095700,-0.65986500,-0.36757600
-0.40232600,-0.74393700,0.08992240
-0.92180200,-0.67975000,0.13286200
-0.60334000,-0.68496600,0.19094100
-0.74132400,-0.60330000,-0.20736500
-0.86128800,-0.65826500,0.19257600
-1.13913000,-0.63834900,0.16489200
-1.04075000,-0.62253600,0.13220900
-0.32111500,-0.70367100,-0.24620900
-1.20035000,-0.58295400,-0.02673310
-0.44205100,-0.08363360,-0.47009700
-0.31948600,-0.67955800,-0.38986900
-0.29912100,-0.50303900,-0.54617000
-0.34002200,-0.78448700,-0.06405620
-0.34444600,-0.38541100,-0.60823000
-0.71867000,-0.42262500,-0.34333000
-0.39605200,-0.24493400,-0.49901200
-0.86114900,-0.62256600,0.15248000
-0.67898600,-0.66132000,-0.16951400
-0.32151000,-0.32315300,-0.50979500
-0.38104300,-0.62334600,-0.06711180
-0.72366700,-0.53235900,0.07173650
-0.93968400,-0.58693300,-0.12639500
-0.52060900,-0.64506400,-0.18748500
-0.17599000,-1.04407000,-0.18154800
-0.42063200,-0.68101100,-0.34582600
-1.12906000,-0.56437600,-0.03017160
-0.93660400,-0.50813300,0.06692650
-0.67582100,-0.80234300,0.13643500
-0.31953800,-0.08248570,-0.58597900
-0.58152400,-0.62531100,-0.22752800
-0.80144400,-0.60345000,-0.12714600
-0.65936200,-0.38290400,-0.30390200
-0.81796000,-0.54909400,-0.10203200
-0.60153700,-0.54328800,-0.37011000
-0.28210000,-0.58287400,-0.52688500
-0.87588700,-0.45140600,0.05307410
-1.22259000,-0.56438200,0.06823030
-0.50284600,-0.60862700,0.03147850
-0.70096400,-0.56423800,-0.16746400
-0.69901300,-0.10374200,-0.40587900
-0.36096400,-1.02385000,0.05189860
-0.86058600,-0.68218300,-0.20794200
-0.48103200,-0.34454100,-0.48595500
-0.36123800,-0.62911500,-0.38718300
-0.11175600,-0.75752400,-0.27280300
-0.42340700,-0.30326700,-0.45073000
-0.30036100,-0.78298300,-0.04706020
-0.62223400,-0.55223000,-0.04814310
-1.37608000,-0.53044200,0.14349900
-0.41968000,-0.96434200,0.07309420
-0.58259900,-0.58725900,-0.04932270
-0.64110700,-0.66095700,0.19298800
-0.36205100,-0.60896300,-0.04676180
-0.22120300,-0.62803600,-0.34724200
-0.50074600,-0.64370800,-0.12716000
-0.91961900,-0.48545600,-0.14906500
-0.79997000,-0.52357200,-0.30327500
-0.09799160,-0.88201000,-0.26655600
-1.22204000,-0.62652500,0.11200900
-0.19886900,-0.72267200,-0.12567900
-0.80097400,-0.58253500,-0.30581800
-0.62226300,-0.58266100,0.07191260
-0.57263300,-0.71224100,0.05600990
-0.80132700,-0.66111900,0.29228700
-0.58128100,-0.64295800,0.01252600
-0.58246600,-0.62588500,0.17022900
-0.34189000,-0.64530500,-0.00857684
-0.68434800,-0.52258100,-0.04512920
-0.78633000,-0.14519500,-0.29483600
-0.64034000,-0.64287800,0.01290540
-0.82071600,-0.44523700,-0.20811600
-0.42068100,-0.60332300,-0.50508200
-0.28200300,-0.69857600,-0.58431900
-0.55937400,-0.62195000,-0.38705900
-0.58117300,-0.36295200,-0.38964000
-0.68106300,-0.62237200,0.15259500
-0.21896000,-0.68426000,-0.14518200
-0.39925900,-0.80333800,0.01437700
-0.15948000,-0.86139500,-0.56146800
-0.27978000,-0.92345400,-0.04502490
-0.45727200,-0.26266200,-0.46040100
-0.18181700,-0.78329400,-0.62754800
-0.32015400,-1.00329000,-0.06605400
-0.70210600,-0.50423200,-0.28893600
-0.79878000,-0.66142500,-0.26639100
-0.60532100,-0.58697000,-0.18695500
-0.72054100,-0.64442800,0.23301700
-0.22481600,-0.90272000,-0.11240000
-0.24279800,-0.78456500,-0.03081740
-0.76141100,-0.54445500,-0.02680370
-0.60241700,-0.44396700,-0.37071200
-1.00014000,-0.56530500,0.03432340
-0.74033700,-0.60247500,0.05544490
-0.40120100,-0.62573800,-0.46730500
-0.81899100,-0.48365700,-0.02531210
-0.74209400,-0.54604600,-0.10134400
-0.36072700,-0.66201500,-0.52696600
-0.78016100,-0.62595400,-0.00820330
-0.28216100,-1.12460000,-0.00879212
-0.80220900,-0.54381000,-0.26840100
-0.42442600,-1.02316000,0.04852040
-0.16100900,-0.78463100,-0.62861100
-0.18057900,-0.70200400,-0.60209700
-0.72574700,-0.51244400,0.02316450
-0.70550700,-0.16469700,-0.33384000
-0.44125800,-1.04271000,0.05168600
-0.49900500,-0.08108020,-0.50456500
-0.39225600,-0.30323100,-0.51869600
-1.10171000,-0.62278200,0.03323040
-0.76018000,-0.54524800,0.16908000
-0.70020700,-0.64293700,-0.08681400
-0.52066800,-0.66201200,-0.40698300
-0.34409200,-0.68838100,-0.56397300
-0.53569400,-0.84539800,0.12472100
-0.47231000,-0.91687400,0.14669500
-0.80089600,-0.66160000,-0.16978700
-0.63919100,-0.38168800,-0.44386700
-0.26073300,-0.64405200,-0.42720800
-0.87956500,-0.58206300,-0.06635830
-0.14077800,-0.68284800,-0.20756300
-0.28133400,-0.64521100,-0.36669700
-0.54101400,-0.60662400,-0.06724220
-0.29856100,-0.24345800,-0.54496000
-0.14108400,-0.80334600,-0.14929000
-0.77673400,-0.56334300,-0.12793900
-0.71878000,-0.60260000,-0.00684642
-0.54307300,-0.62404200,0.14939400
-0.37681500,-0.24287400,-0.50164700
-0.78144100,-0.64380700,0.05119830
-0.33978300,-0.92379500,-0.06589670
-0.46149300,-1.08386000,0.13023200
-0.68109800,-0.64423200,-0.26787100
-0.32106900,-0.64258000,-0.08736090
-0.54071800,-0.65924400,0.09333070
-0.42541800,-0.42407100,-0.45454000
-0.34041400,-1.00351000,-0.06510090
-0.54226000,-0.60353600,-0.42710600
-0.98083600,-0.60402000,0.07413260
-0.67943700,-0.08352230,-0.38394900
-1.36295000,-0.58450700,0.09014050
-0.86292200,-0.42340000,-0.21015200
-0.59977700,-0.42360200,-0.34532800
-0.71892700,-0.64354200,-0.02797680
-0.97732400,-0.61932700,0.18484900
-0.49721500,-0.36155200,-0.44383800
-0.44147000,-0.10382500,-0.46997400
-0.53994900,-1.02279000,0.11216100
-0.51949700,-0.56997900,-0.44368900
-0.48052400,-0.44325400,-0.36726900
-0.44122300,-0.46350500,-0.44871700
-0.68485100,-0.44428700,-0.31413900
-0.45864700,-0.92426900,0.14720300
-0.98207800,-0.62096300,0.09343420
-1.36096000,-0.64399200,0.17271400
-0.23321800,-0.73501400,-0.42279300
-0.92390900,-0.52420300,-0.02718110
-0.94087000,-0.58687700,0.17205600
-0.30191600,-0.86376700,-0.04821100
