x,y,z
-0.93962400,-0.70216900,1.19235000
-0.98766700,-0.82336700,1.03436000
-1.03932000,-0.68118500,1.15152000
-1.05414000,-1.00221000,1.04701000
-0.95912500,-1.00353000,1.05632000
-0.92215400,-1.16316000,1.01332000
-0.99893600,-0.68222500,1.19175000
-1.08014000,-0.68198000,1.07164000
-0.91770200,-0.76313000,1.27299000
-0.92753400,-0.70439900,1.15437000
-1.06172000,-0.70438400,1.09356000
-1.05901000,-0.58544300,1.15550000
-1.00158000,-0.92641900,1.06781000
-1.03021000,-1.19087000,0.95910900
-1.06611000,-0.59226700,1.12009000
-1.01908000,-0.76306400,1.13304000
-0.96149600,-0.76372000,1.29246000
-0.94311500,-1.00234000,1.17409000
-0.90766600,-0.85830200,1.17451000
-0.96143800,-1.10467000,1.07102000
-1.09927000,-0.77790700,1.01944000
-0.98303900,-0.96283900,1.27197000
-1.00072000,-0.78359300,1.13295000
-0.94239300,-0.66471500,1.23406000
-0.96469600,-1.18005000,1.11423000
-1.06240000,-0.66343900,1.05471000
-1.09536000,-0.80316000,1.02914000
-0.96000600,-0.76360700,1.23185000
-0.99957100,-1.02335000,1.07053000
-0.92370500,-0.90302600,1.32726000
-1.06143000,-0.78417100,1.05011000
-0.94132700,-0.88334700,1.21271000
-1.05982000,-0.74327900,0.99790300
-1.07363000,-0.88262000,1.02866000
-0.96147200,-0.94531900,1.25169000
-0.96156800,-0.74302200,1.11302000
-0.97998000,-0.56576100,1.23435000
-1.00095000,-0.62375800,1.23248000
-1.02084000,-0.96388900,1.01356000
-1.10034000,-0.66272800,1.07222000
-0.96161800,-1.04105000,1.17519000
-1.05568000,-0.82871300,0.98609300
-1.02130000,-0.64203300,1.11070000
-0.96466500,-0.98291100,1.27229000
-1.04040000,-0.72243900,1.11128000
-1.04051000,-0.62672100,1.11404000
-0.99540400,-1.00343000,1.17409000
-0.97574800,-0.84530200,1.07092000
-0.97738200,-0.96380900,1.11778000
-0.90192100,-0.72369100,1.25311000
-1.01727000,-0.88291700,1.11560000
-0.88908100,-0.70683300,1.30708000
-0.90983200,-0.90344200,1.08583000
-0.91876100,-0.82518100,1.31423000
-1.06134000,-0.90267200,1.03219000
-0.98262600,-1.18315000,1.05376000
-0.96357300,-0.88352700,1.13252000
-0.99912200,-0.78184300,1.21246000
-0.96211300,-0.90250200,1.23330000
-0.93013800,-0.93181100,1.04226000
-0.94850700,-1.06234000,1.10565000
-0.92026200,-1.20300000,1.01387000
-0.97677900,-0.76303300,1.17198000
-0.96194000,-0.64487200,1.13428000
-0.97928600,-0.92357400,1.13371000
-0.88632800,-0.74639800,1.25475000
-1.02353000,-1.17116000,1.03362000
-0.94770300,-0.96223200,1.25204000
-0.95871500,-1.16370000,1.05240000
-1.04187000,-0.78300000,1.03193000
-0.92150800,-0.68330900,1.29140000
-0.99785600,-0.66062900,1.23178000
-0.96235800,-0.70355200,1.17216000
-0.90543100,-0.86499700,1.32570000
-1.01502000,-0.80478900,1.12949000
-1.04003000,-1.17781000,1.03168000
-0.98228600,-0.62443400,1.21310000
-0.98097600,-0.78450200,1.15422000
-1.00300000,-0.86288100,1.13603000
-0.96470800,-0.68442100,1.07298000
-1.03663000,-1.02331000,1.03334000
-1.04042000,-0.76480400,1.09386000
-1.08051000,-0.78498800,1.08798000
-1.00224000,-0.56503200,1.15823000
-0.94301700,-0.74370700,1.19396000
-1.08149000,-0.81963100,1.02149000
-1.02147000,-0.56394900,1.19291000
-0.96984400,-0.90031400,1.27980000
-1.08060000,-0.68328700,1.09405000
-0.91929100,-0.82340400,1.27378000
-0.92180900,-1.00324000,1.21395000
-0.99194200,-0.89256300,1.24537000
-1.02170000,-0.66429700,1.15360000
-0.96018700,-0.90262400,1.07202000
-0.90523800,-1.22452000,1.03253000
-0.94144400,-0.86381100,1.19120000
-0.98798600,-0.84561500,1.01714000
-0.94373000,-0.60482100,1.25086000
-1.05778000,-0.90316600,1.04979000
-0.94173100,-1.12365000,1.10488000
-1.02889000,-0.61195500,1.11704000
-0.99457600,-0.83606800,1.22138000
-0.94461500,-0.82426400,1.07459000
-0.92597600,-1.00377000,1.09225000
-1.04226000,-1.21154000,1.03257000
-0.99410300,-0.90085200,1.23892000
-0.88775300,-0.90261300,1.27840000
-1.02051000,-0.78477300,0.99718200
-1.00426000,-1.04693000,1.07391000
-0.96411600,-1.08230000,1.11199000
-0.99518900,-1.18339000,1.10764000
-1.01924000,-1.22285000,0.97326900
-1.01365000,-0.96996000,1.23696000
-1.06733000,-1.22443000,0.97865700
-0.99906200,-0.68324400,1.27269000
-0.95790600,-0.78111100,1.13144000
-0.92107500,-1.22427000,1.05157000
-0.90608700,-0.76373900,1.19412000
-1.05912000,-0.86004100,1.01531000
-0.92845000,-0.98306900,1.15045000
-0.99692400,-0.94136000,1.19160000
-0.90784700,-0.98378000,1.22579000
-0.99807400,-1.18260000,0.99057000
-0.92427400,-0.68752700,1.32723000
-0.97906600,-0.94199400,1.17163000
-0.92478600,-1.18428000,0.97639800
-0.94130800,-1.12263000,0.99473200
-0.92167200,-0.92238200,1.05206000
-0.98229600,-0.62763900,1.17346000
-0.95898800,-0.92275000,1.07287000
-0.97062200,-1.07192000,1.00275000
-0.99506500,-0.90094900,1.17008000
-0.88585700,-0.82256900,1.31025000
-0.96171100,-0.70363300,1.11342000
-0.90222700,-0.68580800,1.29229000
-0.97743100,-0.94237200,1.11689000
-0.96233400,-0.88231500,1.05328000
-1.00681000,-0.62848800,1.11809000
-0.99986800,-0.66370900,1.11127000
-0.95932200,-1.08235000,1.09073000
-0.94134600,-0.64374400,1.23312000
-1.07370000,-0.83504200,1.07241000
-0.96178400,-0.62362800,1.23378000
-1.04142000,-0.72463300,1.09442000
-0.96655100,-0.56687400,1.23042000
-0.97732600,-1.00249000,1.11932000
-0.94131700,-0.78408100,1.25277000
-0.96224700,-0.64574000,1.17421000
-0.97717200,-0.80073900,1.05060000
-0.95957300,-0.64304500,1.27266000
-0.94017100,-0.72208900,1.13335000
-0.95811800,-1.12292000,1.03557000
-0.90295600,-1.10261000,1.09096000
-1.00705000,-0.90230100,1.03875000
-1.00315000,-0.66504500,1.27347000
-1.02304000,-0.86497400,1.11885000
-1.02973000,-1.17515000,1.06465000
-0.99653800,-0.80393100,1.23362000
-0.98543500,-0.84317700,1.03518000
-0.93222500,-1.21595000,0.96840000
-0.96094000,-0.96315600,1.27298000
-1.00042000,-0.76327400,1.03344000
-0.94572300,-0.66542200,1.15331000
-0.88453500,-0.78352500,1.27248000
-0.95972200,-0.66251000,1.29285000
-1.01739000,-1.18671000,0.99442000
-1.07712000,-0.71562900,1.12406000
-0.94294100,-1.08856000,0.97653700
-0.91755900,-0.82338000,1.21113000
-0.98049500,-1.12371000,1.07247000
-0.96003700,-0.70479100,1.29279000
-1.02291000,-0.96421800,1.05359000
-0.97029200,-1.18405000,0.97967200
-0.92787000,-0.82343400,1.06125000
-0.92472700,-1.04245000,1.07721000
-0.92896200,-0.64968200,1.21908000
-0.90421900,-0.90435400,1.23386000
-0.89994200,-0.84251300,1.25192000
-1.04119000,-0.70729100,1.01501000
-1.06152000,-0.62702200,1.11399000
-1.08095000,-0.68275600,1.11332000
-0.95947500,-1.18269000,1.01131000
-0.97298400,-0.77924200,1.23372000
-0.91873500,-0.98290700,1.23328000
-0.94143800,-0.82304500,1.15428000
-0.99608100,-1.10083000,1.11740000
-1.03935000,-0.64316400,1.09281000
-0.99650100,-1.16429000,1.03365000
-0.90430500,-0.76285100,1.31111000
-1.12036000,-0.74231500,1.08993000
-0.98069000,-0.94324300,1.07091000
